fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,bet_won,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Beneil Dariush,Daron Cruickshank,https://www.bestfightodds.com/events/ufc-185-pettis-vs-dos-anjos-925,Beneil Dariush,1.8695652173913042,,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8,,1.9345794392523366,1.8547008547008548,1.7142857142857144,1.8,,1.8303479139589125,Beneil Dariush,Daron Cruickshank,https://en.wikipedia.org/wiki/UFC_185,Beneil Dariush,Daron Cruickshank,Catchweight (157 lbs),Beneil Dariush,def,Daron Cruickshank,Submission (rear-naked choke),2.0,2:48,,Preliminary Card (FX),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Daron_Cruickshank,8,Sub,Prelim,,,2015-03-14,311,UFC 185: Pettis vs. dos Anjos,1,2.05,2.0,2.0,2.0300000000000002,,1.9523809523809523,1.9523809523809523,,1.970873786407767,2.02,2.0,,1.997292854574408
Beneil Dariush,Drakkar Klose,https://www.bestfightodds.com/events/ufc-248-adesanya-vs-romero-1849,Beneil Dariush,1.5882352941176472,1.5714285714285714,1.5405405405405406,1.5714285714285714,,1.5714285714285714,1.5555555555555556,1.558659217877095,1.5813953488372094,1.526315789473684,1.5405405405405406,,1.5605528001227984,Beneil Dariush,Drakkar Klose,https://en.wikipedia.org/wiki/UFC_248,Beneil Dariush,Drakkar Klose,Lightweight,Beneil Dariush,def,Drakkar Klose,KO (punch),2.0,1:00,,Main Card,https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Drakkar_Klose,3,KO,Main Event,,,2020-03-07,512,UFC 248: Adesanya vs. Romero,1,2.6,2.5,,2.58,2.5,2.45,2.5,,2.5700000000000003,2.45,2.5,2.4,2.505
Beneil Dariush,Drew Dober,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Beneil Dariush,1.526315789473684,1.4694835680751175,1.4672897196261683,1.5,1.5,1.4761904761904763,1.5,1.4830917874396135,1.510204081632653,1.4651162790697674,1.5,,1.490699245591589,Beneil Dariush,Drew Dober,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._dos_Santos,Beneil Dariush,Drew Dober,Lightweight,Beneil Dariush,def,Drew Dober,Submission (armbar),2.0,4:41,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Drew_Dober,5,Sub,Main Event,,,2019-03-09,470,UFC Fight Night: Lewis vs. dos Santos,1,2.75,2.74,2.58,2.74,2.75,2.7,2.65,,2.8200000000000003,2.65,2.7,2.6,2.6981818181818182
Beneil Dariush,Edson Barboza,https://www.bestfightodds.com/events/ufc-fight-night-106-belfort-vs-gastelum-1231,Edson Barboza,1.6666666666666665,,1.6849315068493151,1.65359477124183,1.6849315068493151,1.625,,1.6578947368421053,1.6578947368421053,1.526315789473684,1.625,1.5714285714285714,1.6353658286193593,Edson Barboza,Beneil Dariush,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Belfort_vs._Gastelum,Edson Barboza,Beneil Dariush,Lightweight,Edson Barboza,def,Beneil Dariush,KO (flying knee),2.0,3:35,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Edson_Barboza,https://en.wikipedia.org/wiki/Beneil_Dariush,3,KO,Main Event,,,2017-03-11,392,UFC Fight Night: Belfort vs. Gastelum,1,2.4,2.25,2.25,2.38,,2.3,2.3,2.38,2.35,2.5,2.33,,2.3440000000000003
Beneil Dariush,Evan Dunham,https://www.bestfightodds.com/events/ufc-216-ferguson-vs-lee-1341,Beneil Dariush,1.4651162790697674,,1.434782608695652,1.4545454545454546,1.434782608695652,1.4444444444444444,1.4545454545454546,1.4739336492890995,1.45662100456621,1.434782608695652,1.434782608695652,,1.448833672124304,Beneil Dariush,Evan Dunham,https://en.wikipedia.org/wiki/UFC_216,Beneil Dariush,Evan Dunham,Lightweight,Beneil Dariush,vs,Evan Dunham,"Draw (majority) (29–28, 28–28, 28–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Evan_Dunham,5,,Main Event,,,2017-10-07,413,UFC 216: Ferguson vs. Lee,1,2.95,2.8,2.8,2.91,,2.75,2.85,,2.85,2.7,2.85,2.7,2.8160000000000003
Beneil Dariush,Frank Camacho,https://www.bestfightodds.com/events/ufc-on-espn-20-maia-vs-askren-1793,Beneil Dariush,1.625,1.5714285714285714,1.5494505494505495,1.5555555555555556,1.5494505494505495,1.5714285714285714,1.5555555555555556,1.5524861878453038,1.617283950617284,1.5714285714285714,1.5405405405405406,1.62111801242236,1.573393884643618,Beneil Dariush,Frank Camacho,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Maia_vs._Askren,Beneil Dariush,Frank Camacho,Lightweight,Beneil Dariush,def,Frank Camacho,Submission (rear-naked choke),1.0,2:02,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Frank_Camacho,3,Sub,Main Event,,,2019-10-26,499,UFC Fight Night: Maia vs. Askren,1,2.5,2.52,2.42,2.48,2.5,2.45,2.5,2.3,2.58,2.3,2.55,2.4,2.4583333333333335
Beneil Dariush,James Vick,https://www.bestfightodds.com/events/ufc-199-rockhold-vs-bisping-ii-1081,Beneil Dariush,1.7142857142857144,,1.7142857142857144,1.6896551724137931,1.7142857142857144,1.6666666666666665,,1.6802721088435373,1.704225352112676,1.7692307692307692,1.6666666666666665,1.6711409395973154,1.6990714818388568,Beneil Dariush,James Vick,https://en.wikipedia.org/wiki/UFC_199,Beneil Dariush,James Vick,Lightweight,Beneil Dariush,def,James Vick,KO (punch),1.0,4:16,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/James_Vick,7,KO,Prelim,,,2016-06-04,359,UFC 199: Rockhold vs. Bisping 2,1,2.3,2.2,2.2,2.2800000000000002,,2.2,2.2,2.25,2.3,2.25,2.25,,2.243
Beneil Dariush,Jim Miller,https://www.bestfightodds.com/events/ufc-on-fox-15-machida-vs-rockhold-927,Beneil Dariush,1.5128205128205128,,1.5128205128205128,1.526315789473684,1.5128205128205128,1.526315789473684,,1.5025125628140703,1.510204081632653,1.526315789473684,1.606060606060606,,1.5262429063766578,Beneil Dariush,Jim Miller,https://en.wikipedia.org/wiki/UFC_on_Fox:_Machida_vs._Rockhold,Beneil Dariush,Jim Miller,Lightweight,Beneil Dariush,def,Jim Miller,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card (Fox),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),5,Unanimous Decision,Prelim,,,2015-04-18,315,UFC on Fox: Machida vs. Rockhold,1,2.8,2.66,2.66,2.74,,2.55,2.35,,2.79,2.5,2.65,,2.6333333333333333
Beneil Dariush,Michael Chiesa,https://www.bestfightodds.com/events/ufc-on-fox-19-evans-vs-teixeira-1073,Michael Chiesa,2.5,,2.45,2.46,2.45,2.45,,2.48,2.48,2.3,2.4,,2.4411111111111112,Michael Chiesa,Beneil Dariush,https://en.wikipedia.org/wiki/UFC_on_Fox:_Teixeira_vs._Evans,Michael Chiesa,Beneil Dariush,Lightweight,Michael Chiesa,def,Beneil Dariush,Submission (rear-naked choke),2.0,1:20,,Preliminary Card (Fox),https://en.wikipedia.org/wiki/Michael_Chiesa,https://en.wikipedia.org/wiki/Beneil_Dariush,5,Sub,Prelim,,,2016-04-16,354,UFC on Fox: Teixeira vs. Evans,1,1.625,1.5882352941176472,1.5882352941176472,1.617283950617284,,1.5714285714285714,1.5882352941176472,,1.5988023952095807,1.5882352941176472,1.5847953216374269,,1.5944723794848281
Beneil Dariush,Michael Johnson,https://www.bestfightodds.com/events/ufc-fight-night-73-saint-preux-vs-teixeira-979,Beneil Dariush,2.45,,2.35,2.4,2.35,2.35,,2.4,2.4299999999999997,2.35,2.3,,2.3755555555555556,Beneil Dariush,Michael Johnson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Teixeira_vs._Saint_Preux,Beneil Dariush,Michael Johnson,Lightweight,Beneil Dariush,def,Michael Johnson,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Michael_Johnson_(fighter),2,Split Decision,Main Event,,,2015-08-08,331,UFC Fight Night: Teixeira vs. Saint Preux,1,1.6451612903225805,1.625,1.625,1.6369426751592355,,1.606060606060606,1.625,,1.6451612903225805,1.5714285714285714,1.625,,1.6227504925881748
Beneil Dariush,Ramsey Nijem,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,Ramsey Nijem,3.2,,2.8899999999999997,3.1,2.8899999999999997,3.05,,3.18,3.16,3.1,3.0,,3.063333333333334,Ramsey Nijem,Beneil Dariush,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Nogueira_vs._Nelson,Ramsey Nijem,Beneil Dariush,Lightweight,Ramsey Nijem,def,Beneil Dariush,TKO (punches),1.0,4:20,,Fight card (UFC Fight Pass),https://en.wikipedia.org/wiki/Ramsey_Nijem,https://en.wikipedia.org/wiki/Beneil_Dariush,4,KO,,,,2014-04-11,268,UFC Fight Night: Nogueira vs. Nelson,1,1.4166666666666667,1.4444444444444444,1.4444444444444444,1.4098360655737705,,1.3773584905660377,1.4,,1.4081632653061225,1.3205128205128205,1.4,,1.4023806886127008
Beneil Dariush,Rashid Magomedov,https://www.bestfightodds.com/events/ufc-fight-night-98-dos-anjos-vs-ferguson-1164,Beneil Dariush,2.0,,1.8403361344537816,1.9345794392523366,1.8403361344537816,1.9523809523809523,,1.9803921568627452,1.9803921568627452,2.2,2.0,2.2,1.992841697426634,Beneil Dariush,Rashid Magomedov,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Latin_America_3#The_Ultimate_Fighter_Latin_America_3_Finale:_dos_Anjos_vs._Ferguson,Beneil Dariush,Rashid Magomedov,Lightweight,Beneil Dariush,def,Rashid Magomedov,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Rashid_Magomedov,5,Unanimous Decision,Main Event,,,2016-11-05,376,The Ultimate Fighter Latin America 3 Finale: dos Anjos vs. Ferguson,1,1.9090909090909092,1.99009900990099,1.99009900990099,1.8928571428571428,,1.8,1.7692307692307692,1.6666666666666665,1.9090909090909092,1.6666666666666665,1.8849557522123894,,1.8478756835617431
Beneil Dariush,Thiago Moises,https://www.bestfightodds.com/events/ufc-fight-night-139-korean-zombie-vs-rodriguez-1559,Beneil Dariush,1.6666666666666665,1.62111801242236,1.617283950617284,1.6578947368421053,1.625,1.6451612903225805,1.625,1.6578947368421053,1.6578947368421053,1.5882352941176472,1.606060606060606,1.6711409395973154,1.6366125808608982,Beneil Dariush,Thiago Moisés,https://en.wikipedia.org/wiki/UFC_Fight_Night:_The_Korean_Zombie_vs._Rodr%C3%ADguez,Beneil Dariush,Thiago Moises,Lightweight,Beneil Dariush,def,Thiago Moisés,"Decision (unanimous) (30–25, 30–25, 30–26)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Beneil_Dariush,,4,Unanimous Decision,Main Event,,,2018-11-10,456,UFC Fight Night: The Korean Zombie vs. Rodríguez,1,2.4,2.3200000000000003,2.3,2.38,2.3,2.25,2.35,2.2,2.35,2.35,2.3200000000000003,2.25,2.314166666666667
Beneil Dariush,Tony Martin,https://www.bestfightodds.com/events/ufc-fight-night-49-henderson-vs-dos-anjos-846,Beneil Dariush,2.25,,2.1,2.1,2.1,2.15,,2.2,2.23,1.900900900900901,2.1,,2.1256556556556556,Beneil Dariush,Tony Martin,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._dos_Anjos,Beneil Dariush,Tony Martin,Lightweight,Beneil Dariush,def,Tony Martin,Submission (arm-triangle choke),2.0,3:38,,Preliminary card (Fox Sports 2),https://en.wikipedia.org/wiki/Beneil_Dariush,https://en.wikipedia.org/wiki/Tony_Martin_(fighter),8,Sub,Prelim,,,2014-08-23,287,UFC Fight Night: Henderson vs. dos Anjos,1,1.7407407407407407,1.7692307692307692,1.7692307692307692,1.72992700729927,,1.6896551724137931,1.7142857142857144,,1.7518796992481203,1.8333333333333335,1.7692307692307692,,1.7519459972236977
Benito Lopez,Manny Bermudez,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Manny Bermudez,1.5405405405405406,1.529100529100529,1.526315789473684,1.5555555555555556,1.5128205128205128,1.526315789473684,1.526315789473684,1.5434782608695652,1.5376344086021505,1.5128205128205128,1.5128205128205128,1.5,1.526976516795911,Manny Bermudez,Benito Lopez,https://en.wikipedia.org/wiki/UFC_on_ESPN:_Ngannou_vs._Velasquez,Manny Bermudez,Benito Lopez,Catchweight (140 lb),Manny Bermudez,def,Benito Lopez,Submission (guillotine choke),1.0,3:09,,Preliminary Card (ESPN),https://en.wikipedia.org/wiki/Manny_Bermudez,https://en.wikipedia.org/wiki/Benito_Lopez,8,Sub,Prelim,,,2019-02-17,467,UFC on ESPN: Ngannou vs. Velasquez,1,2.7,2.6,2.54,2.69,2.62,2.55,2.6,2.6,2.62,2.55,2.55,2.5,2.593333333333334
Benito Lopez,Vince Morales,https://www.bestfightodds.com/events/ufc-on-espn-13-de-randamie-vs-ladd-1714,Benito Lopez,2.0,2.0,1.8695652173913042,1.9090909090909092,1.99009900990099,2.05,1.9523809523809523,1.9803921568627452,1.9803921568627452,2.15,2.05,2.2,2.010993366874137,Benito Lopez,Vince Morales,https://en.wikipedia.org/wiki/UFC_Fight_Night:_de_Randamie_vs._Ladd,Benito Lopez,Vince Morales,Bantamweight,Benito Lopez,def,Vince Morales,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary card (ESPN+),https://en.wikipedia.org/wiki/Benito_Lopez,,12,Unanimous Decision,Prelim,,,2019-07-13,485,UFC Fight Night: de Randamie vs. Ladd,1,1.9090909090909092,1.9523809523809523,1.78125,1.8928571428571428,1.8,1.7407407407407407,1.7407407407407407,1.6711409395973154,1.9090909090909092,1.6896551724137931,1.9090909090909092,1.8,1.8163365346669513
Benson Henderson,Brandon Thatch,https://www.bestfightodds.com/events/ufc-fight-night-60-henderson-vs-thatch-915,Benson Henderson,2.35,,2.2,2.26,2.2,2.2,,2.37,2.33,2.15,2.15,,2.2455555555555557,Benson Henderson,Brandon Thatch,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._Thatch,Benson Henderson,Brandon Thatch,Welterweight,Benson Henderson,def,Brandon Thatch,Submission (rear-naked choke),4.0,3:58,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Brandon_Thatch,1,Sub,Main Event,,,2015-02-14,308,UFC Fight Night: Henderson vs. Thatch,1,1.6896551724137931,1.7142857142857144,1.7142857142857144,1.6802721088435373,,1.6666666666666665,1.6896551724137931,,1.6578947368421053,1.6802721088435373,1.6849315068493151,,1.6864354334937974
Benson Henderson,Clay Guida,https://www.bestfightodds.com/events/ufc-on-fox-1-velasquez-vs-dos-santos-442,Benson Henderson,1.3703703703703702,,,,1.3636363636363638,1.3846153846153846,,1.3759398496240602,1.378787878787879,1.3597122302158273,1.3636363636363638,,1.370956920126607,Benson Henderson,Clay Guida,https://en.wikipedia.org/wiki/UFC_on_Fox:_Velasquez_vs._dos_Santos,Benson Henderson,Clay Guida,Lightweight,Benson Henderson,def,Clay Guida,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,5:00,This UFC Lightweight Championship title eliminator bout aired on the broadcast followed by the dos Santos vs Velasquez bout.,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Clay_Guida,2,Unanimous Decision,Prelim,,,2011-11-12,189,UFC on Fox: Velasquez vs. dos Santos,1,3.3,,3.15,3.36,,3.0,3.15,,3.36,2.9,,,3.174285714285714
Benson Henderson,Donald Cerrone,https://www.bestfightodds.com/events/ufc-fight-night-59-mcgregor-vs-siver-895,Donald Cerrone,2.2,,2.1799999999999997,2.13,2.1799999999999997,2.15,,2.23,2.1799999999999997,2.1,2.15,,2.1666666666666665,Donald Cerrone,Benson Henderson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_McGregor_vs._Siver,Donald Cerrone,Benson Henderson,Lightweight,Donald Cerrone,def,Benson Henderson,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Donald_Cerrone,https://en.wikipedia.org/wiki/Benson_Henderson,2,Unanimous Decision,Main Event,,,2015-01-18,305,UFC Fight Night: McGregor vs. Siver,1,1.7692307692307692,1.7246376811594204,1.7246376811594204,1.7575757575757576,,1.6896551724137931,1.6896551724137931,,1.7352941176470589,1.7092198581560285,1.7518796992481203,,1.7279762121115736
Benson Henderson,Frankie Edgar,https://www.bestfightodds.com/events/ufc-144-edgar-vs-henderson-477,Benson Henderson,2.3,,,,2.25,2.05,,2.25,2.2800000000000002,2.0,2.15,,2.182857142857143,Benson Henderson,Frankie Edgar,https://en.wikipedia.org/wiki/UFC_144,Benson Henderson,Frankie Edgar,Lightweight,Benson Henderson,def,Frankie Edgar (c),"Decision (unanimous) (49–46, 48–47, 49–46)",5.0,5:00,For the UFC Lightweight Championship.,Main card,https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Frankie_Edgar,1,Unanimous Decision,Main Event,Frankie Edgar,,2012-02-26,199,UFC 144: Edgar vs. Henderson,1,1.7142857142857144,,1.6451612903225805,1.704225352112676,,1.7407407407407407,1.6896551724137931,,1.7246376811594204,1.7194244604316546,,,1.705447201638083
Benson Henderson,Frankie Edgar,https://www.bestfightodds.com/events/ufc-150-henderson-vs-edgar-ii-547,Benson Henderson,1.5,,,1.4878048780487805,1.5,1.4761904761904763,,1.495049504950495,1.4878048780487805,1.434782608695652,1.5405405405405406,,1.4902716108093408,Benson Henderson,Frankie Edgar,https://en.wikipedia.org/wiki/UFC_150,Benson Henderson,Frankie Edgar,Lightweight,Benson Henderson (c),def,Frankie Edgar,"Decision (split) (46–49, 48–47, 48–47)",5.0,5:00,For the UFC Lightweight Championship.,Main Card,https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Frankie_Edgar,1,Split Decision,Main Event,Benson Henderson,,2012-08-11,214,UFC 150: Henderson vs. Edgar II,1,2.85,,2.7,2.8,,2.7,2.55,,2.81,2.7,2.75,,2.7325
Benson Henderson,Gilbert Melendez,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634,Benson Henderson,1.3773584905660377,,1.3846153846153846,1.3333333333333333,1.3636363636363638,1.3333333333333333,,1.373134328358209,1.3717472118959106,1.2941176470588236,1.2941176470588236,,1.3472659710951356,Benson Henderson,Gilbert Melendez,https://en.wikipedia.org/wiki/UFC_on_Fox:_Henderson_vs._Melendez,Benson Henderson,Gilbert Melendez,Lightweight,Benson Henderson (c),def,Gilbert Melendez,"Decision (split) (47–48, 48–47, 48–47)",5.0,5:00,For the UFC Lightweight Championship.,Main card (Fox),https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Gilbert_Melendez,1,Split Decision,Main Event,Benson Henderson,,2013-04-20,234,UFC on Fox: Henderson vs. Melendez,1,3.45,3.1,3.15,3.41,,3.3,3.6,,3.38,3.45,3.5,,3.371111111111111
Benson Henderson,Jim Miller,https://www.bestfightodds.com/events/ufc-on-versus-5-hardy-vs-lytle-399,Benson Henderson,2.4299999999999997,,,,2.4699999999999998,2.45,,2.4,2.4299999999999997,2.4,2.5,,2.44,Benson Henderson,Jim Miller,https://en.wikipedia.org/wiki/UFC_Live:_Hardy_vs._Lytle,Benson Henderson,Jim Miller,Lightweight,Benson Henderson,def,Jim Miller,"Decision (unanimous) (30–27, 29–28, 30–26)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),2,Unanimous Decision,Main Event,,,2011-08-14,181,UFC Live: Hardy vs. Lytle,1,1.65359477124183,,1.5649717514124295,1.6369426751592355,,1.5714285714285714,1.5555555555555556,,1.6451612903225805,1.5,,,1.5896649450171716
Benson Henderson,Jorge Masvidal,https://www.bestfightodds.com/events/ufc-fight-night-79-henderson-vs-masvidal-1013,Benson Henderson,1.4,,1.3846153846153846,1.3846153846153846,1.3846153846153846,1.3773584905660377,,1.3937007874015748,1.3937007874015748,,1.3636363636363638,,1.385280322856463,Benson Henderson,Jorge Masvidal,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._Masvidal,Benson Henderson,Jorge Masvidal,Welterweight,Benson Henderson,def,Jorge Masvidal,"Decision (split) (47–48, 48–47, 49–46)",5.0,5:00,,Main Card (UFC Fight Pass)[12],https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Jorge_Masvidal,1,Split Decision,Main Event,,,2015-11-28,340,UFC Fight Night: Henderson vs. Masvidal,1,3.3,3.15,3.15,3.26,,3.05,3.15,,3.26,,3.2,,3.19
Benson Henderson,Josh Thomson,https://www.bestfightodds.com/events/ufc-on-fox-10-henderson-vs-thomson-777,Benson Henderson,1.3703703703703702,,1.3448275862068966,1.3448275862068966,1.3460207612456747,1.3225806451612903,,1.3690036900369003,1.364963503649635,1.3003003003003002,1.2857142857142856,,1.3387343032102499,Benson Henderson,Josh Thomson,https://en.wikipedia.org/wiki/UFC_on_Fox:_Henderson_vs._Thomson,Benson Henderson,Josh Thomson,Lightweight,Benson Henderson,def,Josh Thomson,"Decision (split) (47–48, 48–47, 49–46)",5.0,5:00,,Main Card (Fox),https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Josh_Thomson,1,Split Decision,Main Event,,,2014-01-25,260,UFC on Fox: Henderson vs. Thomson,1,3.48,3.4,3.39,3.46,,3.4,3.7,,3.4,3.5,3.3,,3.4477777777777776
Benson Henderson,Mark Bocek,https://www.bestfightodds.com/events/ufc-129-st-pierre-vs-shields-352,Benson Henderson,1.8771929824561404,,,,1.8333333333333335,1.7142857142857144,,1.8695652173913042,1.8928571428571428,1.7194244604316546,1.7142857142857144,,1.8029920807201434,Benson Henderson,Mark Bocek,https://en.wikipedia.org/wiki/UFC_129,Benson Henderson,Mark Bocek,Lightweight,Benson Henderson,def,Mark Bocek,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Mark_Bocek,5,Unanimous Decision,Main Event,,,2011-04-30,174,UFC 129: St-Pierre vs. Shields,1,2.04,,1.9090909090909092,1.9803921568627452,,2.1,2.1,,2.04,2.0,,,2.0242118665648077
Benson Henderson,Nate Diaz,https://www.bestfightodds.com/events/ufc-on-fox-5-henderson-vs-diaz-584,Benson Henderson,1.6451612903225805,,1.5882352941176472,1.6666666666666665,1.617283950617284,1.625,,1.6369426751592355,1.6369426751592355,1.606060606060606,1.7142857142857144,,1.6373976524876632,Benson Henderson,Nate Diaz,https://en.wikipedia.org/wiki/UFC_on_Fox:_Henderson_vs._Diaz,Benson Henderson,Nate Diaz,Lightweight,Benson Henderson (c),def,Nate Diaz,"Decision (unanimous) (50–43, 50–45, 50–45)",5.0,5:00,For the UFC Lightweight Championship.,Main Card (Fox),https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Nate_Diaz,1,Unanimous Decision,Main Event,Benson Henderson,,2012-12-08,221,UFC on Fox: Henderson vs. Diaz,1,2.45,2.4,2.3200000000000003,2.4299999999999997,,2.3,2.1,,2.42,2.3,2.3,,2.3355555555555556
Benson Henderson,Rafael Dos Anjos,https://www.bestfightodds.com/events/ufc-fight-night-49-henderson-vs-dos-anjos-846,Rafael Dos Anjos,4.55,,4.58,4.0,4.58,3.9,,4.4,4.529999999999999,3.7,4.75,,4.332222222222223,Rafael dos Anjos,Benson Henderson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._dos_Anjos,Rafael Dos Anjos,Benson Henderson,Lightweight,Rafael dos Anjos,def,Benson Henderson,KO (flying knee and punch),1.0,2:31,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Rafael_dos_Anjos,https://en.wikipedia.org/wiki/Benson_Henderson,1,KO,Main Event,,,2014-08-23,287,UFC Fight Night: Henderson vs. dos Anjos,1,1.25,1.2247191011235956,1.2247191011235956,1.2427184466019416,,1.263157894736842,1.2,,1.2544529262086515,1.2597402597402598,1.273972602739726,,1.2437200369194015
Benson Henderson,Rustam Khabilov,https://www.bestfightodds.com/events/ufc-fight-night-42-henderson-vs-khabilov-822,Benson Henderson,1.434782608695652,,1.4166666666666667,1.434782608695652,1.4166666666666667,1.4166666666666667,,1.4366812227074237,1.4273504273504274,1.3401360544217686,1.3636363636363638,,1.4097076983896986,Benson Henderson,Rustam Khabilov,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._Khabilov,Benson Henderson,Rustam Khabilov,Lightweight,Benson Henderson,def,Rustam Khabilov,Submission (rear-naked choke),4.0,1:16,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Benson_Henderson,https://en.wikipedia.org/wiki/Rustam_Khabilov,1,Sub,Main Event,,,2014-06-07,276,UFC Fight Night: Henderson vs. Khabilov,1,3.1,3.0,3.0,3.06,,2.9,3.15,,3.05,3.0,2.95,,3.0233333333333334
Bentley Syler,Fredy Serrano,https://www.bestfightodds.com/events/ufc-fight-night-62-maia-vs-laflare-934,Fredy Serrano,1.9090909090909092,,1.8695652173913042,1.847457627118644,1.8695652173913042,1.9090909090909092,,1.970873786407767,1.8928571428571428,2.33,1.8333333333333335,,1.9368704602979239,Fredy Serrano,Bentley Syler,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Maia_vs._LaFlare,Fredy Serrano,Bentley Syler,Flyweight,Fredy Serrano,def,Bentley Syler,KO (punch),3.0,1:34,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Fredy_Serrano,,12,KO,Prelim,,,2015-03-21,312,UFC Fight Night: Maia vs. LaFlare,1,2.0,1.9523809523809523,1.9523809523809523,1.9803921568627452,,1.8333333333333335,1.9090909090909092,,1.9345794392523366,1.5847953216374269,1.9803921568627452,,1.9030383579779335
